biomass,minProd,maxProd,ko1,ko2,ko3,ko4,ko5
1.11104292034886,1.158541912,1.16197077158145,EX_fum_e/FUMtex,FUM,ALKP,EX_12ppd__S_e/12PPDStex/12PPDStpp,GLCtex_copy2
1.11104292034886,1.1585419119999,1.16197077158403,EX_fum_e/FUMtex,FUM,DHAPT,ALKP,EX_12ppd__S_e/12PPDStex/12PPDStpp
1.11104292034885,1.15854191200001,1.16197077158319,EX_fum_e/FUMtex,FUM,DHAPT,ALKP,THRA
1.11104292034886,1.15854191199999,1.1619707715822,EX_fum_e/FUMtex,RPE,FUM,ALKP,THRA
1.11104292034886,1.15854191199999,1.16197077158201,EX_fum_e/FUMtex,RPE,EX_ile__L_e/ILEtex,FUM,ALKP
1.11104292034887,1.15854191199997,1.16197077158087,EX_fum_e/FUMtex,RPE,EX_ile__L_e/ILEtex,FUM,LGTHL/GLYOX
1.11104292034886,1.158541912,1.16197077158214,EX_fum_e/FUMtex,EX_ile__L_e/ILEtex,FUM,LGTHL/GLYOX,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA
1.11104292034886,1.15854191199997,1.16197077158496,EX_fum_e/FUMtex,FUM,LGTHL/GLYOX,TKT2,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA
1.11104292034886,1.15854191199999,1.16197077158095,EX_fum_e/FUMtex,FBP,FUM,LGTHL/GLYOX,TKT2
1.11104292034886,1.15854191199999,1.16197077158502,EX_fum_e/FUMtex,FBP,TKT1,FUM,LGTHL/GLYOX
1.11104292034886,1.15854191200026,1.16197077158093,EX_fum_e/FUMtex,FBP,TKT1,CYSDS,FUM
1.11104292034886,1.1585419119999,1.16197077158299,EX_fum_e/FUMtex,FBP,CYSDS,FUM,F6PA
1.11104292034886,1.15854191200001,1.16197077158342,EX_fum_e/FUMtex,FBP,EX_ura_e/URAtex,FUM,F6PA
1.08313967425267,1.12944801519999,1.13286156553951,EX_fum_e/FUMtex,FBP,PGI,EX_ura_e/URAtex,FUM
1.08313967425267,1.12944801519999,1.13286156554678,EX_fum_e/FUMtex,PGI,EX_ura_e/URAtex,FUM,EX_agm_e/AGMtex
0.373506274549891,0.389482811999995,0.390207522936507,EX_fum_e/FUMtex,EX_ura_e/URAtex,FUM,EX_agm_e/AGMtex,EX_o2_e/O2tex
0.373506274549895,0.389482811999989,0.390207522936982,EX_fum_e/FUMtex,FUM,UGLYCH,EX_agm_e/AGMtex,EX_o2_e/O2tex
0.986585906249663,1.028714308,1.03659557451602,EX_fum_e/FUMtex,FUM,UGLYCH,EX_agm_e/AGMtex,TPI
0.986585906249649,1.02871430800007,1.03659557451695,EX_fum_e/FUMtex,EX_hxan_e/HYXNtex/HYXNtpp,FUM,EX_agm_e/AGMtex,TPI
1.11104292034886,1.15854191200003,1.16197077158322,EX_fum_e/FUMtex,EX_hxan_e/HYXNtex/HYXNtpp,FUM,EX_agm_e/AGMtex,
1.11104292034886,1.15854191200003,1.16197077158315,EX_fum_e/FUMtex,EX_hxan_e/HYXNtex/HYXNtpp,FUM,EX_15dap_e/DAPtex/CADVtpp/LYSDC,
0.373506274549891,0.389482811999989,0.390207522935295,EX_fum_e/FUMtex,EX_hxan_e/HYXNtex/HYXNtpp,FUM,EX_15dap_e/DAPtex/CADVtpp/LYSDC,EX_o2_e/O2tex
0.37350627454989,0.389482811999975,0.390207522936517,EX_fum_e/FUMtex,FUM,ARGDC,EX_15dap_e/DAPtex/CADVtpp/LYSDC,EX_o2_e/O2tex
1.11104292034886,1.15854191200001,1.16197077157932,EX_fum_e/FUMtex,FUM,ARGDC,EX_15dap_e/DAPtex/CADVtpp/LYSDC,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034885,1.15854191200002,1.1619707715814,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,ARGDC,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191199998,1.1619707715838,EX_fum_e/FUMtex,EDA/EDD,EX_orn_e/ORNtex,FUM,ARGDC
1.11104292034886,1.15854191199997,1.16197077158211,EX_fum_e/FUMtex,EDA/EDD,FUM,ARGDC,MLTP3/MLTG5
1.11104292034886,1.158541912,1.16197077158294,EX_fum_e/FUMtex,FUM,ARGDC,EX_dha_e/DHAtex/DHAtpp,MLTP3/MLTG5
1.11104292034886,1.158541912,1.16197077158276,EX_ade_e/ADEtex/ADEt2rpp,EX_fum_e/FUMtex,FUM,EX_dha_e/DHAtex/DHAtpp,MLTP3/MLTG5
